Topic 0:
	eva	0.007840714
	balance	0.007824225
	le	0.0071069435
	icecold	0.0070492313
	icefrog	0.006282482
	steal	0.0050128107
	👌	0.004979832
	hero	0.004575846
	⎝	0.0044769105
	caw	0.0044356873
	⎠	0.00436973
	time	0.0040811687
	neva	0.0034463329
	chosen	0.0033886207
	pogchamp	0.003339153
	dat	0.00329793
	sunray	0.0030176127
	boi	0.0029434112
	spam	0.0029434112
	kreygasm	0.0028774543
	anele	0.0027950082
	cruw	0.002778519
	9k	0.0027620296
	armor	0.0027208065
	ray	0.0026713389
	hold	0.0024487341
	hole	0.002391022
Topic 42:
	4head	0.3451327
	lul	0.02035428
	elegiggle	0.01562764
	rtz	0.011745431
	major	0.010714563
	pogchamp	0.009552094
	kappa	0.009146326
	ti	0.008587026
	secret	0.007720657
	og	0.007358757
	rtc	0.0067117224
	kick	0.006645922
	na	0.0065910886
	win	0.006503355
	alliance	0.006053721
	babyrage	0.0059988876
	nice	0.0054286197
	s4	0.0053079864
	w33	0.0051215524
	4	0.004781585
	notail	0.004759652
	stinkycheese	0.0045951516
	1	0.004573218
	aui	0.0045074183
	miracle	0.004474518
	newbee	0.004452585
	team	0.004101651
	sobayed	0.004090684
	carry	0.004013917
	ee	0.0038713503
Topic 43:
	0	0.122184835
	dendiface	0.09369759
	3	0.06138456
	1	0.056997504
	2	0.040915444
	9	0.033504408
	lul	0.020606687
	29	0.018464703
	pogchamp	0.015749997
	4	0.0152574545
	5	0.010858943
	22	0.010412218
	newbee	0.01016022
	7	0.009656224
	4head	0.008178599
	gg	0.007812056
	ez	0.00761733
	og	0.007136243
	11	0.006781155
	puppeyface	0.0065062474
	9k	0.0064718844
	win	0.0059793424
	mmr	0.0059220702
	navi	0.005326438
	kappa	0.0052920748
	streak	0.005200439
	30	0.005085895
	feelsbadman	0.005085895
	32	0.0049255323
	kreygasm	0.0048568053
Topic 44:
	pipehype	0.084137484
	god	0.07373901
	lul	0.059972323
	✓	0.052670784
	bad	0.027013667
	rap	0.024210598
	major	0.023306383
	pogchamp	0.022899486
	finem	0.020797184
	dick	0.016660398
	good	0.014399859
	team	0.013879935
	real	0.01184545
	legend	0.011280316
	living	0.010873418
	s4head	0.009923993
	finals	0.009833571
	huge	0.009697938
	role	0.009268436
	kreygasm	0.008816328
	leads	0.008092956
	4head	0.008092956
	newcomers	0.007912112
	moscow	0.0072113457
	卐	0.006827054
	kappa	0.005402914
	big	0.0053803087
	1	0.0043178555
	elegiggle	0.0042726444
	na	0.0041822228
Topic 45:
	keepo	0.06986035
	audio	0.045409296
	fix	0.039641775
	lul	0.038666982
	xd	0.037631262
	sound	0.030117236
	oskomodo	0.020328693
	fkin	0.017201234
	nice	0.015028258
	meepo	0.014804867
	wtf	0.013870691
	wutface	0.013687918
	fired	0.013606685
	kek	0.01344422
	game	0.012063263
	lel	0.010397992
	石室詩士施氏	0.009565357
	施氏食獅史	0.009382583
	kappa	0.009321659
	pls	0.00863118
	guy	0.008509331
	krippo	0.007473614
	swiftrage	0.0073720734
	russian	0.006681595
	notlikethis	0.006214507
	english	0.0060520414
	lol	0.0059911166
	production	0.0059708087
	stream	0.005686494
	top	0.0053818715
Topic 46:
	pogchamp	0.45338348
	kreygasm	0.13785644
	6	0.016021501
	lizzie	0.014351664
	10	0.014225299
	velasquez	0.014135037
	fap	0.012167336
	pornstar	0.011887526
	89	0.011788239
	twitchrpg	0.0112556955
	god	0.009811512
	wtf	0.007383479
	hottest	0.0062100794
	2	0.00574072
	hero	0.004946419
	patch	0.004829079
	seemsgood	0.00452219
	9k	0.0042784843
	cs	0.004152118
	grill	0.003475157
	alive	0.0034571048
	time	0.0032495032
	feelsbadman	0.003177294
	hype	0.0030870326
	3	0.0030238496
	1	0.0029787188
	dansgame	0.0028794312
	production	0.002807222
	merlinis	0.0027891698
	merlini	0.00255449
Topic 47:
	lul	0.52808195
	cs	0.067202345
	ttours	0.025721831
	da	0.018048683
	9k	0.01745844
	322	0.015943723
	gg	0.014706347
	ba	0.013675202
	vac	0.01250894
	4head	0.010588874
	fired	0.010588874
	na	0.008057233
	ks	0.0064216224
	rekt	0.0057033757
	pogchamp	0.0052766944
	3154	0.0049709063
	xd	0.0044731116
	feed	0.004103321
	elegiggle	0.0040819873
	dansgame	0.003961094
	osfrog	0.0038402013
	bkb	0.0037975332
	nice	0.0031361775
	frankerz	0.0030152844
	afk	0.0027948325
	dog	0.002723719
	moon	0.0026952736
	nobrain	0.0026383828
	mau5	0.0025530467
	tp	0.0024961557
Topic 48:
	puppeyface	0.06710748
	kappaross	0.062624864
	pogchamp	0.03728935
	lul	0.027511118
	bloodtrail	0.015689341
	saved	0.015227897
	kkona	0.01511803
	wtf	0.012766859
	kappa	0.012547123
	644	0.011887916
	futureman	0.011316604
	spam	0.010855159
	fight	0.010503582
	osfrog	0.009404904
	song	0.009229115
	man	0.007976622
	𝓦𝓣ℱ	0.007910701
	frankerz	0.007647019
	neutral	0.0070757065
	ℱ𝓪𝓷𝓬𝔂	0.006548341
	corgiderp	0.0063286056
	pause	0.005537557
	black	0.005229927
	concerndoge	0.0049882177
	322	0.004944271
	lol	0.0049222973
	966	0.0046366407
	kreygasm	0.0046366407
	wutface	0.0046146675
	tactical	0.004592694
Topic 49:
	pogchamp	0.020873046
	game	0.020314902
	lul	0.017655507
	gg	0.015718417
	4head	0.015037153
	kappa	0.014700624
	pick	0.0145692965
	osfrog	0.012147934
	swiftrage	0.011737534
	win	0.010842861
	og	0.010744364
	lol	0.008675947
	newbee	0.00820809
	ban	0.0076089054
	miracle	0.0075022015
	kreygasm	0.0074775773
	sven	0.007050761
	failfish	0.0067388564
	hero	0.0066485684
	incoming	0.0066075283
	seemsgood	0.006369496
	drow	0.006328456
	team	0.0063038324
	ez	0.006098632
	patch	0.0059508877
	slark	0.0058195596
	give	0.0055979434
	invoker	0.0055651115
	liquid	0.0055486956
	elegiggle	0.0055486956
